make_model_ordinal,price,type_ordinal,warranty_ordinal,mileage,gearbox_ordinal,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,num_of_extras,safety_security_package_labeled,entertainment_media_package_labeled,Compact,Convertible,Coupe,Off-Road/Pick-up,Sedan,Station wagon
216.0,30900.0,0.0,1.0,26000.0,1.0,0.0,0.0,1798.0,6.0,155.0,1.0,1430.0,1.0,1.0,1.0,1.0,4.0,205.0,6.9,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8400.0,0.0,1.0,69628.0,0.0,0.0,1.0,1197.0,6.0,127.0,1.0,1280.0,0.0,1.0,1.0,1.0,8.0,97.0,5.4,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,32490.0,0.0,1.0,62255.0,0.0,0.0,1.0,1798.0,6.0,183.0,1.0,1387.0,0.0,1.0,1.0,0.0,3.0,221.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8000.0,0.0,1.0,82000.0,0.0,0.0,0.0,1197.0,6.0,129.0,1.0,1205.0,0.0,1.0,1.0,0.0,7.0,97.0,5.6,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,8500.0,0.0,1.0,140000.0,0.0,1.0,0.0,1995.0,6.0,126.0,1.0,1582.0,0.0,1.0,3.0,0.0,10.0,110.0,4.8,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,16490.0,0.0,1.0,93436.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1462.0,1.0,1.0,2.0,0.0,10.0,184.0,8.4,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,25000.0,0.0,1.0,79000.0,0.0,0.0,0.0,2000.0,6.0,178.0,1.0,1387.0,0.0,1.0,2.0,1.0,11.0,184.0,7.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,8300.0,0.0,1.0,156000.0,0.0,1.0,0.0,1995.0,6.0,136.0,1.0,1582.0,0.0,1.0,2.0,1.0,11.0,110.0,5.2,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,14890.0,0.0,1.0,119000.0,1.0,0.0,1.0,1618.0,6.0,140.0,1.0,1149.0,1.0,0.0,1.0,0.0,6.0,147.0,5.9,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,17950.0,0.0,1.0,91000.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1362.0,0.0,1.0,2.0,1.0,11.0,213.0,8.4,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,12900.0,0.0,0.0,181557.0,0.0,0.0,1.0,1998.0,6.0,195.0,1.0,1362.0,1.0,0.0,3.0,1.0,12.0,184.0,8.4,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,7000.0,0.0,1.0,105000.0,0.0,0.0,0.0,1998.0,6.0,194.0,1.0,1503.0,0.0,1.0,1.0,1.0,14.0,150.0,8.2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,6000.0,0.0,1.0,160000.0,1.0,1.0,1.0,1995.0,6.0,185.0,1.0,1614.0,0.0,1.0,1.0,0.0,13.0,110.0,9.6,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,3950.0,0.0,1.0,286000.0,0.0,1.0,1.0,1461.0,6.0,114.0,1.0,1387.0,1.0,1.0,1.0,1.0,12.0,81.0,4.4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,7500.0,0.0,1.0,95082.0,0.0,0.0,0.0,1197.0,6.0,119.0,1.0,1280.0,0.0,0.0,2.0,1.0,8.0,85.0,5.3,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,8999.0,0.0,1.0,202000.0,0.0,1.0,0.0,1995.0,6.0,150.0,1.0,1614.0,1.0,1.0,3.0,1.0,11.0,110.0,5.7,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,14500.0,0.0,0.0,47915.0,0.0,1.0,1.0,1995.0,6.0,126.0,1.0,1582.0,1.0,1.0,1.0,1.0,8.0,110.0,4.8,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,79900.0,0.0,1.0,10000.0,1.0,0.0,1.0,1798.0,7.0,138.0,0.0,1161.0,0.0,1.0,1.0,0.0,3.0,185.0,6.699999999999999,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
222.0,3999.0,0.0,1.0,91900.0,1.0,3.0,0.0,1598.0,1.0,0.0,1.0,562.0,0.0,1.0,3.0,1.0,7.0,59.0,2.359,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,10400.0,0.0,0.0,110500.0,0.0,1.0,1.0,1995.0,6.0,114.0,1.0,1387.0,0.0,0.0,1.0,1.0,8.0,132.0,4.4,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,6295.0,0.0,1.0,169628.0,0.0,0.0,1.0,1998.0,6.0,178.0,1.0,1295.0,1.0,0.0,1.0,1.0,13.0,132.0,7.6,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,18995.0,0.0,1.0,102700.0,0.0,0.0,1.0,1998.0,6.0,195.0,1.0,1462.0,1.0,1.0,2.0,0.0,12.0,132.0,8.4,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,5400.0,0.0,0.0,153000.0,0.0,1.0,1.0,1461.0,6.0,120.0,1.0,1365.0,0.0,0.0,1.0,1.0,12.0,81.0,4.6,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,32990.0,0.0,1.0,57500.0,1.0,0.0,1.0,1798.0,6.0,176.0,1.0,1387.0,1.0,1.0,2.0,0.0,3.0,221.0,7.7,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,75930.0,2.0,1.0,1000.0,1.0,0.0,1.0,1798.0,7.0,153.0,0.0,1215.0,0.0,1.0,1.0,0.0,0.0,221.0,6.699999999999999,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,16750.0,0.0,1.0,153092.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1362.0,1.0,1.0,2.0,1.0,12.0,221.0,8.4,2.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,75000.0,0.0,1.0,7000.0,0.0,0.0,1.0,2946.0,6.0,194.0,1.0,1149.0,0.0,0.0,2.0,0.0,20.0,66.0,5.9,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,17890.0,0.0,1.0,46263.0,0.0,0.0,1.0,1998.0,6.0,195.0,1.0,1387.0,1.0,1.0,2.0,1.0,12.0,184.0,8.4,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8200.0,0.0,1.0,200000.0,0.0,1.0,0.0,1598.0,6.0,104.0,1.0,1395.0,0.0,1.0,2.0,1.0,9.0,96.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8750.0,0.0,0.0,142000.0,0.0,1.0,1.0,1870.0,6.0,114.0,1.0,1320.0,1.0,1.0,1.0,1.0,11.0,96.0,5.1,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,12900.0,0.0,0.0,67000.0,0.0,0.0,1.0,1197.0,6.0,124.0,1.0,1280.0,0.0,1.0,3.0,0.0,7.0,97.0,5.4,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,6900.0,0.0,1.0,240000.0,0.0,1.0,1.0,1995.0,6.0,172.0,1.0,1614.0,1.0,1.0,1.0,0.0,13.0,110.0,6.2,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
235.0,27500.0,1.0,1.0,10.0,1.0,0.0,1.0,1333.0,7.0,132.0,1.0,1336.0,0.0,0.0,1.0,1.0,0.0,103.0,5.8,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225.0,4900.0,0.0,0.0,152835.0,0.0,1.0,1.0,2188.0,6.0,193.0,1.0,1753.0,0.0,1.0,2.0,1.0,20.0,110.0,7.3,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,18500.0,0.0,1.0,113000.0,0.0,0.0,0.0,1998.0,6.0,174.0,1.0,1394.0,0.0,0.0,1.0,1.0,8.0,195.0,7.5,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,3695.0,0.0,1.0,219533.0,0.0,0.0,1.0,1598.0,6.0,162.0,1.0,1180.0,0.0,0.0,2.0,1.0,12.0,81.0,6.9,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8290.0,0.0,1.0,156000.0,0.0,0.0,0.0,1998.0,6.0,209.0,1.0,1355.0,0.0,0.0,2.0,1.0,17.0,165.0,8.8,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,23900.0,0.0,1.0,2800.0,0.0,0.0,1.0,1998.0,6.0,178.0,1.0,1387.0,0.0,0.0,2.0,1.0,9.0,132.0,7.6,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,9650.0,0.0,1.0,215700.0,0.0,1.0,1.0,1995.0,6.0,127.0,1.0,1582.0,1.0,1.0,2.0,1.0,9.0,110.0,4.8,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,17900.0,0.0,1.0,45000.0,0.0,0.0,0.0,1998.0,6.0,178.0,1.0,1387.0,1.0,0.0,2.0,1.0,12.0,184.0,7.6,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
235.0,30990.0,0.0,0.0,15000.0,1.0,0.0,1.0,1333.0,7.0,132.0,1.0,1336.0,0.0,0.0,1.0,1.0,1.0,103.0,5.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,71900.0,2.0,0.0,2000.0,1.0,0.0,1.0,1798.0,7.0,153.0,0.0,1134.0,0.0,1.0,1.0,0.0,0.0,221.0,6.8,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,63110.0,0.0,1.0,12500.0,1.0,0.0,1.0,1798.0,7.0,162.0,0.0,1215.0,0.0,1.0,1.0,0.0,1.0,185.0,7.2,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,34990.0,0.0,0.0,22.0,0.0,0.0,1.0,1998.0,6.0,174.0,1.0,1297.0,1.0,1.0,1.0,1.0,8.0,202.0,7.5,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,7200.0,0.0,1.0,159000.0,0.0,0.0,0.0,1397.0,6.0,178.0,1.0,1270.0,0.0,1.0,1.0,1.0,13.0,96.0,6.5,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,8500.0,0.0,1.0,160000.0,0.0,1.0,0.0,1995.0,6.0,126.0,1.0,1507.0,0.0,1.0,1.0,1.0,11.0,110.0,5.2,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,34990.0,0.0,0.0,24.0,0.0,0.0,1.0,1998.0,6.0,174.0,1.0,1297.0,0.0,1.0,1.0,1.0,8.0,202.0,7.5,2.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,1200.0,0.0,1.0,182000.0,0.0,0.0,1.0,1598.0,6.0,164.0,1.0,1387.0,1.0,1.0,1.0,1.0,19.0,83.0,6.9,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,490.0,0.0,1.0,216500.0,0.0,0.0,1.0,1390.0,6.0,153.0,1.0,1387.0,0.0,1.0,1.0,1.0,18.0,70.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,18700.0,0.0,1.0,95000.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1387.0,0.0,1.0,1.0,1.0,11.0,184.0,8.4,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,12000.0,0.0,1.0,150000.0,0.0,0.0,0.0,1998.0,6.0,209.0,1.0,1300.0,1.0,1.0,1.0,1.0,17.0,165.0,8.8,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,12999.0,0.0,1.0,80292.0,0.0,1.0,0.0,1461.0,6.0,90.0,1.0,1280.0,0.0,1.0,1.0,1.0,8.0,81.0,3.5,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,16999.0,0.0,1.0,90000.0,1.0,0.0,1.0,1618.0,7.0,142.0,1.0,1467.0,1.0,0.0,1.0,1.0,6.0,151.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,17950.0,0.0,1.0,84982.0,0.0,0.0,1.0,1998.0,6.0,190.0,1.0,1354.0,0.0,0.0,4.0,1.0,9.0,132.0,8.2,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,17395.0,0.0,1.0,81900.0,0.0,0.0,0.0,1616.0,7.0,134.0,1.0,1392.0,1.0,0.0,1.0,1.0,6.0,96.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,16995.0,0.0,1.0,128923.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1362.0,1.0,0.0,2.0,1.0,12.0,184.0,8.4,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,3950.0,0.0,1.0,240000.0,0.0,1.0,1.0,1461.0,6.0,114.0,1.0,1387.0,1.0,0.0,1.0,1.0,12.0,81.0,4.4,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,6990.0,0.0,1.0,83000.0,0.0,0.0,1.0,1397.0,6.0,153.0,1.0,1270.0,1.0,1.0,2.0,1.0,11.0,96.0,6.5,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,16500.0,0.0,1.0,140000.0,0.0,0.0,1.0,1998.0,6.0,190.0,1.0,1387.0,0.0,1.0,1.0,1.0,8.0,195.0,8.2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
235.0,32300.0,0.0,1.0,4861.0,1.0,0.0,1.0,1333.0,7.0,132.0,1.0,1336.0,0.0,0.0,1.0,1.0,0.0,103.0,5.8,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,7499.0,0.0,0.0,135814.0,0.0,1.0,1.0,1995.0,6.0,157.0,1.0,1582.0,0.0,1.0,1.0,1.0,12.0,112.0,5.7,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8500.0,0.0,1.0,100000.0,0.0,0.0,1.0,1397.0,6.0,178.0,1.0,1387.0,1.0,1.0,4.0,1.0,9.0,96.0,7.6,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,18950.0,0.0,1.0,82000.0,0.0,0.0,0.0,1998.0,6.0,190.0,1.0,1387.0,0.0,1.0,4.0,1.0,9.0,195.0,8.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,6900.0,0.0,1.0,227316.0,0.0,0.0,1.0,1397.0,6.0,124.0,1.0,1180.0,1.0,1.0,5.0,1.0,9.0,97.0,5.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,6945.0,0.0,0.0,188755.0,0.0,1.0,1.0,1461.0,6.0,109.0,1.0,1388.0,1.0,1.0,5.0,1.0,9.0,81.0,4.2,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,18500.0,0.0,1.0,111500.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1462.0,0.0,1.0,2.0,1.0,11.0,132.0,8.4,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,13000.0,0.0,1.0,160000.0,0.0,0.0,0.0,2000.0,6.0,178.0,1.0,1360.0,0.0,1.0,2.0,1.0,11.0,184.0,7.9,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,19990.0,2.0,1.0,36690.0,1.0,0.0,1.0,3498.0,6.0,230.0,1.0,1597.0,0.0,1.0,1.0,0.0,13.0,175.0,9.9,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,32490.0,0.0,1.0,62255.0,0.0,0.0,1.0,1798.0,6.0,183.0,1.0,1387.0,0.0,1.0,2.0,0.0,3.0,221.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,75930.0,2.0,1.0,1000.0,1.0,0.0,1.0,1798.0,7.0,153.0,0.0,1215.0,0.0,1.0,1.0,0.0,0.0,221.0,6.699999999999999,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,72680.0,2.0,0.0,5500.0,1.0,0.0,1.0,1798.0,7.0,153.0,0.0,1215.0,1.0,1.0,1.0,0.0,0.0,221.0,6.8,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8900.0,0.0,1.0,82000.0,0.0,0.0,1.0,1197.0,6.0,126.0,1.0,1387.0,1.0,1.0,2.0,1.0,9.0,85.0,5.3,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,13000.0,0.0,0.0,85000.0,1.0,1.0,1.0,1995.0,6.0,126.0,1.0,1546.0,0.0,1.0,1.0,1.0,7.0,110.0,4.8,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,10999.0,0.0,1.0,170000.0,0.0,0.0,0.0,1998.0,6.0,190.0,1.0,1454.0,1.0,1.0,2.0,1.0,9.0,195.0,8.2,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,12500.0,0.0,1.0,131000.0,0.0,0.0,0.0,1998.0,6.0,162.0,1.0,1295.0,1.0,1.0,2.0,1.0,9.0,140.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,4600.0,0.0,1.0,136000.0,0.0,0.0,0.0,1598.0,6.0,178.0,1.0,1280.0,0.0,1.0,1.0,1.0,13.0,81.0,6.9,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,2800.0,0.0,1.0,251000.0,0.0,1.0,0.0,1870.0,6.0,135.0,1.0,1295.0,0.0,1.0,1.0,1.0,13.0,96.0,5.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,12000.0,0.0,1.0,149000.0,0.0,0.0,0.0,898.0,6.0,194.0,1.0,1149.0,1.0,0.0,2.0,1.0,15.0,145.0,5.9,2.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,45800.0,0.0,1.0,116543.0,0.0,0.0,1.0,3000.0,6.0,194.0,0.0,1149.0,1.0,1.0,1.0,1.0,19.0,170.0,5.9,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,8990.0,0.0,0.0,95000.0,0.0,0.0,1.0,1397.0,6.0,153.0,1.0,1270.0,0.0,0.0,2.0,1.0,11.0,96.0,6.3,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,7200.0,0.0,1.0,169000.0,0.0,1.0,0.0,1995.0,6.0,126.0,1.0,1614.0,0.0,1.0,1.0,1.0,8.0,110.0,4.8,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,12995.0,0.0,1.0,61233.0,1.0,0.0,0.0,1997.0,1.0,178.0,1.0,1350.0,1.0,0.0,2.0,1.0,9.0,103.0,7.4,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,6700.0,0.0,1.0,170000.0,1.0,0.0,0.0,1998.0,6.0,207.0,1.0,1455.0,1.0,1.0,1.0,0.0,13.0,125.0,8.8,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
235.0,30990.0,0.0,0.0,13800.0,1.0,0.0,1.0,1333.0,7.0,135.0,1.0,1336.0,0.0,0.0,1.0,1.0,1.0,103.0,5.8,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,65980.0,2.0,0.0,6500.0,1.0,0.0,1.0,1798.0,7.0,152.0,0.0,1177.0,1.0,1.0,1.0,0.0,0.0,185.0,6.5,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,6950.0,0.0,1.0,204938.0,1.0,0.0,1.0,1998.0,6.0,207.0,1.0,1455.0,0.0,1.0,1.0,0.0,13.0,125.0,8.8,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,5500.0,0.0,1.0,200000.0,0.0,1.0,0.0,1870.0,6.0,114.0,1.0,1320.0,0.0,0.0,1.0,1.0,12.0,96.0,5.1,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,37480.0,0.0,0.0,46500.0,1.0,0.0,1.0,1798.0,6.0,176.0,1.0,1518.0,1.0,0.0,1.0,0.0,3.0,221.0,7.7,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,72990.0,0.0,1.0,1850.0,1.0,0.0,1.0,1798.0,7.0,163.0,0.0,1215.0,1.0,1.0,1.0,0.0,0.0,215.0,7.3,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,7950.0,0.0,1.0,138967.0,0.0,1.0,1.0,1995.0,6.0,155.0,1.0,1582.0,1.0,0.0,2.0,1.0,12.0,110.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,6490.0,0.0,1.0,205000.0,1.0,1.0,1.0,1995.0,6.0,149.0,1.0,1582.0,0.0,0.0,2.0,1.0,11.0,110.0,5.7,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,16999.0,0.0,1.0,119000.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1387.0,0.0,1.0,2.0,1.0,12.0,184.0,8.4,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,75000.0,0.0,1.0,120271.0,0.0,0.0,1.0,2946.0,6.0,194.0,0.0,1149.0,0.0,1.0,1.0,1.0,19.0,187.0,5.9,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,6300.0,0.0,1.0,130000.0,0.0,0.0,1.0,1197.0,6.0,126.0,1.0,1387.0,1.0,1.0,2.0,0.0,10.0,85.0,5.3,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,18550.0,0.0,0.0,7021.0,0.0,0.0,1.0,898.0,6.0,194.0,1.0,1149.0,1.0,1.0,1.0,1.0,1.0,67.0,5.9,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217.0,9000.0,0.0,1.0,197000.0,0.0,0.0,0.0,1998.0,6.0,199.0,1.0,1240.0,0.0,0.0,1.0,1.0,14.0,147.0,8.9,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,16250.0,0.0,1.0,99999.0,0.0,0.0,0.0,1998.0,6.0,195.0,1.0,1387.0,0.0,1.0,2.0,1.0,11.0,184.0,8.4,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,12900.0,0.0,1.0,95000.0,0.0,1.0,1.0,1995.0,6.0,150.0,1.0,1582.0,0.0,0.0,2.0,1.0,12.0,110.0,5.7,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,81040.0,0.0,1.0,26000.0,1.0,0.0,1.0,1798.0,7.0,138.0,0.0,1215.0,1.0,1.0,1.0,0.0,4.0,185.0,6.1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,6940.0,0.0,1.0,218762.0,1.0,0.0,1.0,1997.0,6.0,175.0,1.0,1250.0,0.0,1.0,2.0,1.0,11.0,103.0,7.6,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
235.0,32200.0,0.0,1.0,2697.0,1.0,0.0,1.0,1333.0,7.0,132.0,1.0,1336.0,0.0,0.0,1.0,1.0,0.0,103.0,5.8,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,5600.0,0.0,1.0,229000.0,0.0,1.0,0.0,1995.0,6.0,126.0,1.0,1507.0,0.0,0.0,2.0,1.0,11.0,110.0,5.2,2.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,28990.0,0.0,0.0,29.0,0.0,0.0,1.0,1998.0,6.0,174.0,1.0,1379.0,1.0,1.0,1.0,1.0,6.0,202.0,7.5,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,74595.0,2.0,1.0,3760.0,1.0,0.0,1.0,1798.0,7.0,160.0,0.0,1215.0,0.0,1.0,1.0,0.0,0.0,221.0,6.8,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,5900.0,0.0,1.0,165228.0,0.0,1.0,0.0,1461.0,6.0,114.0,1.0,1280.0,0.0,1.0,1.0,1.0,11.0,81.0,4.4,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,69950.0,0.0,1.0,4500.0,1.0,0.0,1.0,1798.0,7.0,147.0,0.0,1215.0,1.0,1.0,1.0,0.0,1.0,215.0,6.6,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,10800.0,0.0,1.0,67300.0,0.0,0.0,1.0,1197.0,6.0,128.0,1.0,1387.0,1.0,1.0,1.0,0.0,7.0,97.0,5.4,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,16990.0,0.0,1.0,98500.0,1.0,1.0,1.0,2998.0,6.0,150.0,1.0,1582.0,0.0,1.0,2.0,1.0,9.0,177.0,5.7,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229.0,73900.0,2.0,1.0,6900.0,1.0,0.0,1.0,1798.0,7.0,162.0,0.0,1098.0,0.0,1.0,1.0,0.0,2.0,185.0,6.1,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.0,26500.0,0.0,1.0,49500.0,0.0,0.0,0.0,1998.0,6.0,178.0,1.0,1454.0,1.0,0.0,2.0,1.0,6.0,201.0,7.5,2.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,13490.0,0.0,0.0,85800.0,0.0,1.0,1.0,1995.0,6.0,150.0,1.0,1582.0,0.0,1.0,2.0,1.0,12.0,110.0,5.7,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
